parking_yard_id,capacity,occcupancy,last_update
BHMNCPPLS01,450,152,11/13/2016 14:00
BHMNCPPLS01,450,149,11/13/2016 14:27
BHMNCPPLS01,450,147,11/13/2016 15:00
BHMNCPPLS01,450,140,11/13/2016 15:27
BHMNCPPLS01,450,113,11/13/2016 16:00
BHMNCPPLS01,450,91,11/13/2016 16:27
BHMNCPPLS01,450,5,11/14/2016 8:00
BHMNCPPLS01,450,8,11/14/2016 8:13
BHMNCPPLS01,450,9,11/14/2016 8:47
BHMNCPPLS01,450,15,11/14/2016 9:20
BHMNCPPLS01,450,22,11/14/2016 10:00
BHMNCPPLS01,450,32,11/14/2016 10:27
BHMNCPPLS01,450,49,11/14/2016 11:00
BHMNCPPLS01,450,60,11/14/2016 11:27
BHMNCPPLS01,450,73,11/14/2016 12:00
BHMNCPPLS01,450,71,11/14/2016 12:27
BHMNCPPLS01,450,73,11/14/2016 13:00
BHMNCPPLS01,450,76,11/14/2016 13:27
BHMNCPPLS01,450,77,11/14/2016 14:00
BHMNCPPLS01,450,74,11/14/2016 14:33
BHMNCPPLS01,450,67,11/14/2016 15:00
BHMNCPPLS01,450,55,11/14/2016 15:27
BHMNCPPLS01,450,40,11/14/2016 16:00
BHMNCPPLS01,450,33,11/14/2016 16:27
BHMNCPPLS01,450,13,11/15/2016 7:30
BHMNCPPLS01,450,16,11/15/2016 8:23
BHMNCPPLS01,450,21,11/15/2016 8:50
BHMNCPPLS01,450,25,11/15/2016 9:30
BHMNCPPLS01,450,35,11/15/2016 9:57
BHMNCPPLS01,450,50,11/15/2016 10:23
BHMNCPPLS01,450,76,11/15/2016 11:03
BHMNCPPLS01,450,84,11/15/2016 11:30
BHMNCPPLS01,450,88,11/15/2016 11:57
BHMNCPPLS01,450,99,11/15/2016 12:30
BHMNCPPLS01,450,98,11/15/2016 12:57
BHMNCPPLS01,450,98,11/15/2016 13:30
BHMNCPPLS01,450,98,11/15/2016 14:03
BHMNCPPLS01,450,90,11/15/2016 14:30
BHMNCPPLS01,450,74,11/15/2016 15:03
BHMNCPPLS01,450,66,11/15/2016 15:30
BHMNCPPLS01,450,66,11/15/2016 15:57
BHMNCPPLS01,450,57,11/15/2016 16:30
BHMNCPPLS01,450,27,11/16/2016 7:40
BHMNCPPLS01,450,27,11/16/2016 7:40
BHMNCPPLS01,450,34,11/16/2016 8:20
BHMNCPPLS01,450,40,11/16/2016 8:53
BHMNCPPLS01,450,52,11/16/2016 10:00
BHMNCPPLS01,450,56,11/16/2016 10:33
BHMNCPPLS01,450,68,11/16/2016 11:00
BHMNCPPLS01,450,73,11/16/2016 11:27
BHMNCPPLS01,450,77,11/16/2016 12:00
BHMNCPPLS01,450,93,11/16/2016 12:27
BHMNCPPLS01,450,100,11/16/2016 13:00
BHMNCPPLS01,450,100,11/16/2016 13:27
BHMNCPPLS01,450,95,11/16/2016 14:00
BHMNCPPLS01,450,86,11/16/2016 14:27
BHMNCPPLS01,450,81,11/16/2016 15:00
BHMNCPPLS01,450,73,11/16/2016 15:33
BHMNCPPLS01,450,62,11/16/2016 16:00
BHMNCPPLS01,450,49,11/16/2016 16:33
BHMNCPPLS01,450,23,11/17/2016 7:50
BHMNCPPLS01,450,23,11/17/2016 7:50
BHMNCPPLS01,450,33,11/17/2016 9:03
BHMNCPPLS01,450,44,11/17/2016 9:31
BHMNCPPLS01,450,54,11/17/2016 9:57
BHMNCPPLS01,450,66,11/17/2016 10:31
BHMNCPPLS01,450,80,11/17/2016 10:57
BHMNCPPLS01,450,82,11/17/2016 11:17
BHMNCPPLS01,450,90,11/17/2016 12:04
BHMNCPPLS01,450,102,11/17/2016 12:31
BHMNCPPLS01,450,121,11/17/2016 13:04
BHMNCPPLS01,450,120,11/17/2016 13:31
BHMNCPPLS01,450,118,11/17/2016 13:58
BHMNCPPLS01,450,119,11/17/2016 14:30
BHMNCPPLS01,450,103,11/17/2016 14:58
BHMNCPPLS01,450,95,11/17/2016 15:30
BHMNCPPLS01,450,79,11/17/2016 15:58
BHMNCPPLS01,450,71,11/17/2016 16:31
BHMNCPPLS01,450,26,11/18/2016 8:01
BHMNCPPLS01,450,26,11/18/2016 8:01
BHMNCPPLS01,450,27,11/18/2016 8:08
BHMNCPPLS01,450,40,11/18/2016 9:27
BHMNCPPLS01,450,53,11/18/2016 10:01
BHMNCPPLS01,450,68,11/18/2016 10:27
BHMNCPPLS01,450,82,11/18/2016 11:01
BHMNCPPLS01,450,87,11/18/2016 11:34
BHMNCPPLS01,450,86,11/18/2016 12:01
BHMNCPPLS01,450,88,11/18/2016 12:27
BHMNCPPLS01,450,106,11/18/2016 13:01
BHMNCPPLS01,450,100,11/18/2016 13:34
BHMNCPPLS01,450,95,11/18/2016 14:01
BHMNCPPLS01,450,94,11/18/2016 14:28
BHMNCPPLS01,450,78,11/18/2016 15:01
BHMNCPPLS01,450,68,11/18/2016 15:28
BHMNCPPLS01,450,60,11/18/2016 16:01
BHMNCPPLS01,450,60,11/18/2016 16:28
BHMNCPPLS01,450,7,11/19/2016 7:57
BHMNCPPLS01,450,12,11/19/2016 8:31
BHMNCPPLS01,450,19,11/19/2016 8:57
BHMNCPPLS01,450,33,11/19/2016 9:31
BHMNCPPLS01,450,59,11/19/2016 10:04
BHMNCPPLS01,450,69,11/19/2016 10:31
BHMNCPPLS01,450,79,11/19/2016 10:58
BHMNCPPLS01,450,103,11/19/2016 11:31
BHMNCPPLS01,450,127,11/19/2016 12:04
BHMNCPPLS01,450,154,11/19/2016 12:31
BHMNCPPLS01,450,173,11/19/2016 13:04
BHMNCPPLS01,450,197,11/19/2016 13:31
BHMNCPPLS01,450,204,11/19/2016 14:04
BHMNCPPLS01,450,215,11/19/2016 14:31
BHMNCPPLS01,450,214,11/19/2016 15:04
BHMNCPPLS01,450,224,11/19/2016 15:31
BHMNCPPLS01,450,199,11/19/2016 16:04
BHMNCPPLS01,450,174,11/19/2016 16:31
BHMNCPPLS01,450,11,11/20/2016 7:41
BHMNCPPLS01,450,11,11/20/2016 7:41
BHMNCPPLS01,450,11,11/20/2016 7:41
BHMNCPPLS01,450,16,11/20/2016 9:27
BHMNCPPLS01,450,22,11/20/2016 10:01
BHMNCPPLS01,450,29,11/20/2016 10:27
BHMNCPPLS01,450,51,11/20/2016 11:01
BHMNCPPLS01,450,72,11/20/2016 11:27
BHMNCPPLS01,450,108,11/20/2016 12:01
BHMNCPPLS01,450,158,11/20/2016 12:34
BHMNCPPLS01,450,193,11/20/2016 13:07
BHMNCPPLS01,450,222,11/20/2016 13:27
BHMNCPPLS01,450,244,11/20/2016 14:01
BHMNCPPLS01,450,246,11/20/2016 14:27
BHMNCPPLS01,450,245,11/20/2016 15:01
BHMNCPPLS01,450,221,11/20/2016 15:27
BHMNCPPLS01,450,186,11/20/2016 16:01
BHMNCPPLS01,450,152,11/20/2016 16:31
BHMNCPPLS01,450,8,11/21/2016 7:44
BHMNCPPLS01,450,10,11/21/2016 8:24
BHMNCPPLS01,450,14,11/21/2016 9:04
BHMNCPPLS01,450,24,11/21/2016 9:24
BHMNCPPLS01,450,37,11/21/2016 10:04
BHMNCPPLS01,450,42,11/21/2016 10:24
BHMNCPPLS01,450,62,11/21/2016 11:04
BHMNCPPLS01,450,68,11/21/2016 11:24
BHMNCPPLS01,450,77,11/21/2016 11:57
BHMNCPPLS01,450,88,11/21/2016 12:31
BHMNCPPLS01,450,112,11/21/2016 12:57
BHMNCPPLS01,450,116,11/21/2016 13:31
BHMNCPPLS01,450,101,11/21/2016 14:04
BHMNCPPLS01,450,89,11/21/2016 14:31
BHMNCPPLS01,450,87,11/21/2016 14:57
BHMNCPPLS01,450,76,11/21/2016 15:31
BHMNCPPLS01,450,65,11/21/2016 15:57
BHMNCPPLS01,450,51,11/21/2016 16:31
BHMNCPPLS01,450,13,11/22/2016 7:44
BHMNCPPLS01,450,13,11/22/2016 7:44
BHMNCPPLS01,450,15,11/22/2016 8:44
BHMNCPPLS01,450,24,11/22/2016 9:31
BHMNCPPLS01,450,35,11/22/2016 10:04
BHMNCPPLS01,450,49,11/22/2016 10:31
BHMNCPPLS01,450,60,11/22/2016 11:04
BHMNCPPLS01,450,74,11/22/2016 11:31
BHMNCPPLS01,450,79,11/22/2016 12:04
BHMNCPPLS01,450,82,11/22/2016 12:31
BHMNCPPLS01,450,94,11/22/2016 12:57
BHMNCPPLS01,450,94,11/22/2016 13:31
BHMNCPPLS01,450,94,11/22/2016 13:57
BHMNCPPLS01,450,88,11/22/2016 14:31
BHMNCPPLS01,450,82,11/22/2016 14:57
BHMNCPPLS01,450,80,11/22/2016 15:31
BHMNCPPLS01,450,68,11/22/2016 15:57
BHMNCPPLS01,450,52,11/22/2016 16:30
BHMNCPPLS01,450,9,11/23/2016 7:51
BHMNCPPLS01,450,9,11/23/2016 7:51
BHMNCPPLS01,450,15,11/23/2016 8:51
BHMNCPPLS01,450,22,11/23/2016 9:31
BHMNCPPLS01,450,38,11/23/2016 10:04
BHMNCPPLS01,450,52,11/23/2016 10:31
BHMNCPPLS01,450,72,11/23/2016 11:04
BHMNCPPLS01,450,90,11/23/2016 11:31
BHMNCPPLS01,450,103,11/23/2016 11:57
BHMNCPPLS01,450,103,11/23/2016 12:31
BHMNCPPLS01,450,108,11/23/2016 13:04
BHMNCPPLS01,450,113,11/23/2016 13:31
BHMNCPPLS01,450,108,11/23/2016 13:57
BHMNCPPLS01,450,110,11/23/2016 14:30
BHMNCPPLS01,450,96,11/23/2016 15:04
BHMNCPPLS01,450,80,11/23/2016 15:31
BHMNCPPLS01,450,67,11/23/2016 16:04
BHMNCPPLS01,450,68,11/23/2016 16:30
BHMNCPPLS01,450,15,11/24/2016 8:00
BHMNCPPLS01,450,16,11/24/2016 8:14
BHMNCPPLS01,450,24,11/24/2016 9:00
BHMNCPPLS01,450,31,11/24/2016 9:34
BHMNCPPLS01,450,34,11/24/2016 10:01
BHMNCPPLS01,450,46,11/24/2016 10:27
BHMNCPPLS01,450,59,11/24/2016 11:00
BHMNCPPLS01,450,72,11/24/2016 11:27
BHMNCPPLS01,450,90,11/24/2016 11:54
BHMNCPPLS01,450,110,11/24/2016 12:30
BHMNCPPLS01,450,122,11/24/2016 13:04
BHMNCPPLS01,450,123,11/24/2016 13:30
BHMNCPPLS01,450,111,11/24/2016 13:57
BHMNCPPLS01,450,104,11/24/2016 14:30
BHMNCPPLS01,450,94,11/24/2016 14:57
BHMNCPPLS01,450,91,11/24/2016 15:31
BHMNCPPLS01,450,78,11/24/2016 15:57
BHMNCPPLS01,450,74,11/24/2016 16:24
BHMNCPPLS01,450,23,11/25/2016 7:54
BHMNCPPLS01,450,23,11/25/2016 7:54
BHMNCPPLS01,450,32,11/25/2016 9:00
BHMNCPPLS01,450,45,11/25/2016 9:27
BHMNCPPLS01,450,57,11/25/2016 10:00
BHMNCPPLS01,450,69,11/25/2016 10:27
BHMNCPPLS01,450,88,11/25/2016 11:00
BHMNCPPLS01,450,104,11/25/2016 11:27
BHMNCPPLS01,450,125,11/25/2016 12:00
BHMNCPPLS01,450,138,11/25/2016 12:34
BHMNCPPLS01,450,139,11/25/2016 12:54
BHMNCPPLS01,450,146,11/25/2016 13:27
BHMNCPPLS01,450,145,11/25/2016 14:00
BHMNCPPLS01,450,141,11/25/2016 14:34
BHMNCPPLS01,450,128,11/25/2016 15:00
BHMNCPPLS01,450,110,11/25/2016 15:27
BHMNCPPLS01,450,91,11/25/2016 16:00
BHMNCPPLS01,450,79,11/25/2016 16:27
BHMNCPPLS01,450,16,11/26/2016 8:28
BHMNCPPLS01,450,16,11/26/2016 8:28
BHMNCPPLS01,450,32,11/26/2016 9:01
BHMNCPPLS01,450,47,11/26/2016 9:35
BHMNCPPLS01,450,66,11/26/2016 10:01
BHMNCPPLS01,450,82,11/26/2016 10:35
BHMNCPPLS01,450,103,11/26/2016 11:01
BHMNCPPLS01,450,102,11/26/2016 11:28
BHMNCPPLS01,450,133,11/26/2016 12:01
BHMNCPPLS01,450,160,11/26/2016 12:28
BHMNCPPLS01,450,182,11/26/2016 13:01
BHMNCPPLS01,450,202,11/26/2016 13:28
BHMNCPPLS01,450,233,11/26/2016 14:01
BHMNCPPLS01,450,338,11/26/2016 14:41
BHMNCPPLS01,450,369,11/26/2016 15:01
BHMNCPPLS01,450,377,11/26/2016 15:28
BHMNCPPLS01,450,359,11/26/2016 16:01
BHMNCPPLS01,450,333,11/26/2016 16:28
BHMNCPPLS01,450,18,11/27/2016 8:52
BHMNCPPLS01,450,18,11/27/2016 8:52
BHMNCPPLS01,450,18,11/27/2016 8:52
BHMNCPPLS01,450,18,11/27/2016 8:52
BHMNCPPLS01,450,18,11/27/2016 9:32
BHMNCPPLS01,450,36,11/27/2016 10:15
BHMNCPPLS01,450,64,11/27/2016 10:58
BHMNCPPLS01,450,93,11/27/2016 11:31
BHMNCPPLS01,450,123,11/27/2016 12:01
BHMNCPPLS01,450,162,11/27/2016 12:32
BHMNCPPLS01,450,193,11/27/2016 13:08
BHMNCPPLS01,450,207,11/27/2016 13:32
BHMNCPPLS01,450,221,11/27/2016 14:02
BHMNCPPLS01,450,237,11/27/2016 14:25
BHMNCPPLS01,450,250,11/27/2016 15:01
BHMNCPPLS01,450,222,11/27/2016 15:32
BHMNCPPLS01,450,200,11/27/2016 16:01
BHMNCPPLS01,450,172,11/27/2016 16:32
BHMNCPPLS01,450,18,11/29/2016 7:55
BHMNCPPLS01,450,22,11/29/2016 8:22
BHMNCPPLS01,450,26,11/29/2016 8:55
BHMNCPPLS01,450,30,11/29/2016 9:28
BHMNCPPLS01,450,45,11/29/2016 9:55
BHMNCPPLS01,450,52,11/29/2016 10:21
BHMNCPPLS01,450,78,11/29/2016 10:55
BHMNCPPLS01,450,93,11/29/2016 11:28
BHMNCPPLS01,450,94,11/29/2016 11:55
BHMNCPPLS01,450,102,11/29/2016 12:28
BHMNCPPLS01,450,109,11/29/2016 13:02
BHMNCPPLS01,450,108,11/29/2016 13:28
BHMNCPPLS01,450,106,11/29/2016 14:01
BHMNCPPLS01,450,102,11/29/2016 14:28
BHMNCPPLS01,450,95,11/29/2016 14:55
BHMNCPPLS01,450,74,11/29/2016 15:28
BHMNCPPLS01,450,68,11/29/2016 16:02
BHMNCPPLS01,450,61,11/29/2016 16:22
BHMNCPPLS01,450,19,11/30/2016 8:02
BHMNCPPLS01,450,23,11/30/2016 8:28
BHMNCPPLS01,450,27,11/30/2016 8:35
BHMNCPPLS01,450,43,11/30/2016 9:28
BHMNCPPLS01,450,54,11/30/2016 9:55
BHMNCPPLS01,450,65,11/30/2016 10:28
BHMNCPPLS01,450,84,11/30/2016 10:55
BHMNCPPLS01,450,98,11/30/2016 11:28
BHMNCPPLS01,450,104,11/30/2016 12:01
BHMNCPPLS01,450,108,11/30/2016 12:28
BHMNCPPLS01,450,102,11/30/2016 13:01
BHMNCPPLS01,450,105,11/30/2016 13:28
BHMNCPPLS01,450,111,11/30/2016 14:01
BHMNCPPLS01,450,113,11/30/2016 14:22
BHMNCPPLS01,450,105,11/30/2016 15:01
BHMNCPPLS01,450,95,11/30/2016 15:28
BHMNCPPLS01,450,82,11/30/2016 16:01
BHMNCPPLS01,450,74,11/30/2016 16:28
BHMNCPPLS01,450,33,12/1/2016 7:58
BHMNCPPLS01,450,35,12/1/2016 8:18
BHMNCPPLS01,450,41,12/1/2016 8:58
BHMNCPPLS01,450,47,12/1/2016 9:25
BHMNCPPLS01,450,53,12/1/2016 9:58
BHMNCPPLS01,450,75,12/1/2016 10:25
BHMNCPPLS01,450,89,12/1/2016 10:58
BHMNCPPLS01,450,109,12/1/2016 11:32
BHMNCPPLS01,450,125,12/1/2016 11:58
BHMNCPPLS01,450,132,12/1/2016 12:25
BHMNCPPLS01,450,153,12/1/2016 12:58
BHMNCPPLS01,450,159,12/1/2016 13:25
BHMNCPPLS01,450,154,12/1/2016 13:58
BHMNCPPLS01,450,146,12/1/2016 14:25
BHMNCPPLS01,450,129,12/1/2016 14:58
BHMNCPPLS01,450,125,12/1/2016 15:25
BHMNCPPLS01,450,112,12/1/2016 15:58
BHMNCPPLS01,450,96,12/1/2016 16:25
BHMNCPPLS01,450,28,12/2/2016 8:28
BHMNCPPLS01,450,28,12/2/2016 8:28
BHMNCPPLS01,450,34,12/2/2016 8:55
BHMNCPPLS01,450,42,12/2/2016 9:22
BHMNCPPLS01,450,57,12/2/2016 10:02
BHMNCPPLS01,450,72,12/2/2016 10:28
BHMNCPPLS01,450,87,12/2/2016 11:01
BHMNCPPLS01,450,102,12/2/2016 11:28
BHMNCPPLS01,450,121,12/2/2016 12:01
BHMNCPPLS01,450,135,12/2/2016 12:28
BHMNCPPLS01,450,174,12/2/2016 12:58
BHMNCPPLS01,450,179,12/2/2016 13:25
BHMNCPPLS01,450,158,12/2/2016 13:52
BHMNCPPLS01,450,156,12/2/2016 14:25
BHMNCPPLS01,450,132,12/2/2016 14:58
BHMNCPPLS01,450,117,12/2/2016 15:31
BHMNCPPLS01,450,100,12/2/2016 15:58
BHMNCPPLS01,450,82,12/2/2016 16:32
BHMNCPPLS01,450,25,12/5/2016 8:29
BHMNCPPLS01,450,25,12/5/2016 8:29
BHMNCPPLS01,450,30,12/5/2016 9:02
BHMNCPPLS01,450,34,12/5/2016 9:23
BHMNCPPLS01,450,52,12/5/2016 10:03
BHMNCPPLS01,450,61,12/5/2016 10:29
BHMNCPPLS01,450,84,12/5/2016 11:02
BHMNCPPLS01,450,109,12/5/2016 11:29
BHMNCPPLS01,450,130,12/5/2016 11:56
BHMNCPPLS01,450,160,12/5/2016 12:29
BHMNCPPLS01,450,184,12/5/2016 13:02
BHMNCPPLS01,450,175,12/5/2016 13:29
BHMNCPPLS01,450,170,12/5/2016 14:02
BHMNCPPLS01,450,152,12/5/2016 14:29
BHMNCPPLS01,450,128,12/5/2016 15:02
BHMNCPPLS01,450,118,12/5/2016 15:29
BHMNCPPLS01,450,93,12/5/2016 16:02
BHMNCPPLS01,450,83,12/5/2016 16:29
BHMNCPPLS01,450,25,12/6/2016 7:56
BHMNCPPLS01,450,25,12/6/2016 7:56
BHMNCPPLS01,450,27,12/6/2016 8:22
BHMNCPPLS01,450,35,12/6/2016 9:22
BHMNCPPLS01,450,49,12/6/2016 10:02
BHMNCPPLS01,450,62,12/6/2016 10:29
BHMNCPPLS01,450,83,12/6/2016 11:02
BHMNCPPLS01,450,95,12/6/2016 11:29
BHMNCPPLS01,450,112,12/6/2016 11:56
BHMNCPPLS01,450,118,12/6/2016 12:29
BHMNCPPLS01,450,119,12/6/2016 12:56
BHMNCPPLS01,450,127,12/6/2016 13:29
BHMNCPPLS01,450,127,12/6/2016 14:02
BHMNCPPLS01,450,118,12/6/2016 14:29
BHMNCPPLS01,450,112,12/6/2016 15:02
BHMNCPPLS01,450,103,12/6/2016 15:29
BHMNCPPLS01,450,92,12/6/2016 16:02
BHMNCPPLS01,450,80,12/6/2016 16:29
BHMNCPPLS01,450,38,12/7/2016 7:52
BHMNCPPLS01,450,42,12/7/2016 8:26
BHMNCPPLS01,450,43,12/7/2016 8:46
BHMNCPPLS01,450,47,12/7/2016 9:26
BHMNCPPLS01,450,51,12/7/2016 9:59
BHMNCPPLS01,450,61,12/7/2016 10:26
BHMNCPPLS01,450,79,12/7/2016 10:59
BHMNCPPLS01,450,90,12/7/2016 11:19
BHMNCPPLS01,450,116,12/7/2016 11:59
BHMNCPPLS01,450,124,12/7/2016 12:26
BHMNCPPLS01,450,137,12/7/2016 12:52
BHMNCPPLS01,450,153,12/7/2016 13:26
BHMNCPPLS01,450,144,12/7/2016 13:59
BHMNCPPLS01,450,133,12/7/2016 14:26
BHMNCPPLS01,450,113,12/7/2016 14:59
BHMNCPPLS01,450,90,12/7/2016 15:32
BHMNCPPLS01,450,85,12/7/2016 15:59
BHMNCPPLS01,450,84,12/7/2016 16:32
BHMNCPPLS01,450,33,12/8/2016 7:32
BHMNCPPLS01,450,37,12/8/2016 8:12
BHMNCPPLS01,450,39,12/8/2016 8:39
BHMNCPPLS01,450,52,12/8/2016 9:26
BHMNCPPLS01,450,62,12/8/2016 9:59
BHMNCPPLS01,450,89,12/8/2016 10:32
BHMNCPPLS01,450,102,12/8/2016 10:59
BHMNCPPLS01,450,115,12/8/2016 11:32
BHMNCPPLS01,450,126,12/8/2016 11:59
BHMNCPPLS01,450,125,12/8/2016 12:25
BHMNCPPLS01,450,133,12/8/2016 12:59
BHMNCPPLS01,450,148,12/8/2016 13:25
BHMNCPPLS01,450,157,12/8/2016 13:59
BHMNCPPLS01,450,155,12/8/2016 14:26
BHMNCPPLS01,450,144,12/8/2016 14:59
BHMNCPPLS01,450,135,12/8/2016 15:26
BHMNCPPLS01,450,118,12/8/2016 15:59
BHMNCPPLS01,450,95,12/8/2016 16:32
BHMNCPPLS01,450,29,12/9/2016 8:09
BHMNCPPLS01,450,29,12/9/2016 8:09
BHMNCPPLS01,450,36,12/9/2016 8:55
BHMNCPPLS01,450,43,12/9/2016 9:29
BHMNCPPLS01,450,51,12/9/2016 9:55
BHMNCPPLS01,450,67,12/9/2016 10:29
BHMNCPPLS01,450,84,12/9/2016 10:56
BHMNCPPLS01,450,107,12/9/2016 11:29
BHMNCPPLS01,450,123,12/9/2016 11:56
BHMNCPPLS01,450,147,12/9/2016 12:29
BHMNCPPLS01,450,156,12/9/2016 13:02
BHMNCPPLS01,450,170,12/9/2016 13:29
BHMNCPPLS01,450,159,12/9/2016 14:02
BHMNCPPLS01,450,144,12/9/2016 14:29
BHMNCPPLS01,450,134,12/9/2016 14:56
BHMNCPPLS01,450,106,12/9/2016 15:29
BHMNCPPLS01,450,84,12/9/2016 16:02
BHMNCPPLS01,450,74,12/9/2016 16:29
BHMNCPPLS01,450,25,12/10/2016 7:59
BHMNCPPLS01,450,29,12/10/2016 8:29
BHMNCPPLS01,450,39,12/10/2016 9:02
BHMNCPPLS01,450,55,12/10/2016 9:29
BHMNCPPLS01,450,71,12/10/2016 9:55
BHMNCPPLS01,450,87,12/10/2016 10:29
BHMNCPPLS01,450,105,12/10/2016 11:02
BHMNCPPLS01,450,124,12/10/2016 11:29
BHMNCPPLS01,450,150,12/10/2016 12:02
BHMNCPPLS01,450,164,12/10/2016 12:29
BHMNCPPLS01,450,169,12/10/2016 12:55
BHMNCPPLS01,450,182,12/10/2016 13:29
BHMNCPPLS01,450,189,12/10/2016 13:56
BHMNCPPLS01,450,197,12/10/2016 14:22
BHMNCPPLS01,450,204,12/10/2016 14:59
BHMNCPPLS01,450,201,12/10/2016 15:25
BHMNCPPLS01,450,196,12/10/2016 15:59
BHMNCPPLS01,450,188,12/10/2016 16:25
BHMNCPPLS01,450,20,12/11/2016 8:09
BHMNCPPLS01,450,20,12/11/2016 8:09
BHMNCPPLS01,450,20,12/11/2016 8:09
BHMNCPPLS01,450,22,12/11/2016 9:19
BHMNCPPLS01,450,30,12/11/2016 9:59
BHMNCPPLS01,450,46,12/11/2016 10:25
BHMNCPPLS01,450,79,12/11/2016 10:59
BHMNCPPLS01,450,134,12/11/2016 11:26
BHMNCPPLS01,450,190,12/11/2016 11:59
BHMNCPPLS01,450,225,12/11/2016 12:32
BHMNCPPLS01,450,263,12/11/2016 13:05
BHMNCPPLS01,450,273,12/11/2016 13:26
BHMNCPPLS01,450,305,12/11/2016 13:59
BHMNCPPLS01,450,307,12/11/2016 14:32
BHMNCPPLS01,450,285,12/11/2016 14:59
BHMNCPPLS01,450,271,12/11/2016 15:25
BHMNCPPLS01,450,233,12/11/2016 15:59
BHMNCPPLS01,450,206,12/11/2016 16:25
BHMNCPPLS01,450,25,12/12/2016 7:42
BHMNCPPLS01,450,30,12/12/2016 8:22
BHMNCPPLS01,450,35,12/12/2016 8:56
BHMNCPPLS01,450,41,12/12/2016 9:29
BHMNCPPLS01,450,69,12/12/2016 10:02
BHMNCPPLS01,450,99,12/12/2016 10:29
BHMNCPPLS01,450,122,12/12/2016 11:02
BHMNCPPLS01,450,134,12/12/2016 11:29
BHMNCPPLS01,450,146,12/12/2016 11:55
BHMNCPPLS01,450,165,12/12/2016 12:29
BHMNCPPLS01,450,179,12/12/2016 12:56
BHMNCPPLS01,450,175,12/12/2016 13:29
BHMNCPPLS01,450,164,12/12/2016 14:02
BHMNCPPLS01,450,147,12/12/2016 14:29
BHMNCPPLS01,450,133,12/12/2016 14:55
BHMNCPPLS01,450,114,12/12/2016 15:29
BHMNCPPLS01,450,101,12/12/2016 15:56
BHMNCPPLS01,450,89,12/12/2016 16:29
BHMNCPPLS01,450,33,12/13/2016 7:55
BHMNCPPLS01,450,31,12/13/2016 8:29
BHMNCPPLS01,450,33,12/13/2016 8:55
BHMNCPPLS01,450,49,12/13/2016 9:29
BHMNCPPLS01,450,67,12/13/2016 9:55
BHMNCPPLS01,450,88,12/13/2016 10:29
BHMNCPPLS01,450,94,12/13/2016 11:02
BHMNCPPLS01,450,107,12/13/2016 11:29
BHMNCPPLS01,450,128,12/13/2016 12:02
BHMNCPPLS01,450,143,12/13/2016 12:29
BHMNCPPLS01,450,153,12/13/2016 13:02
BHMNCPPLS01,450,151,12/13/2016 13:55
BHMNCPPLS01,450,136,12/13/2016 14:29
BHMNCPPLS01,450,129,12/13/2016 14:56
BHMNCPPLS01,450,110,12/13/2016 15:28
BHMNCPPLS01,450,99,12/13/2016 16:02
BHMNCPPLS01,450,84,12/13/2016 16:29
BHMNCPPLS01,450,40,12/14/2016 8:03
BHMNCPPLS01,450,45,12/14/2016 8:43
BHMNCPPLS01,450,50,12/14/2016 9:03
BHMNCPPLS01,450,56,12/14/2016 9:29
BHMNCPPLS01,450,70,12/14/2016 10:02
BHMNCPPLS01,450,89,12/14/2016 10:30
BHMNCPPLS01,450,113,12/14/2016 11:30
BHMNCPPLS01,450,118,12/14/2016 12:02
BHMNCPPLS01,450,133,12/14/2016 12:30
BHMNCPPLS01,450,143,12/14/2016 13:03
BHMNCPPLS01,450,144,12/14/2016 13:29
BHMNCPPLS01,450,141,12/14/2016 14:03
BHMNCPPLS01,450,129,12/14/2016 14:30
BHMNCPPLS01,450,119,12/14/2016 14:56
BHMNCPPLS01,450,105,12/14/2016 15:30
BHMNCPPLS01,450,98,12/14/2016 15:56
BHMNCPPLS01,450,83,12/14/2016 16:30
BHMNCPPLS01,450,42,12/15/2016 8:30
BHMNCPPLS01,450,45,12/15/2016 8:43
BHMNCPPLS01,450,49,12/15/2016 9:10
BHMNCPPLS01,450,69,12/15/2016 9:57
BHMNCPPLS01,450,94,12/15/2016 10:30
BHMNCPPLS01,450,117,12/15/2016 11:03
BHMNCPPLS01,450,118,12/15/2016 11:09
BHMNCPPLS01,450,134,12/15/2016 12:00
BHMNCPPLS01,450,157,12/15/2016 12:26
BHMNCPPLS01,450,169,12/15/2016 13:00
BHMNCPPLS01,450,176,12/15/2016 13:26
BHMNCPPLS01,450,173,12/15/2016 14:00
BHMNCPPLS01,450,168,12/15/2016 14:26
BHMNCPPLS01,450,149,12/15/2016 15:00
BHMNCPPLS01,450,129,12/15/2016 15:26
BHMNCPPLS01,450,115,12/15/2016 16:03
BHMNCPPLS01,450,113,12/15/2016 16:30
BHMNCPPLS01,450,33,12/16/2016 7:40
BHMNCPPLS01,450,39,12/16/2016 8:30
BHMNCPPLS01,450,46,12/16/2016 9:03
BHMNCPPLS01,450,59,12/16/2016 9:30
BHMNCPPLS01,450,71,12/16/2016 10:03
BHMNCPPLS01,450,91,12/16/2016 10:29
BHMNCPPLS01,450,113,12/16/2016 11:03
BHMNCPPLS01,450,116,12/16/2016 11:30
BHMNCPPLS01,450,127,12/16/2016 11:56
BHMNCPPLS01,450,132,12/16/2016 12:30
BHMNCPPLS01,450,145,12/16/2016 12:56
BHMNCPPLS01,450,154,12/16/2016 13:30
